r_f1,r_f2,r_f3,s_f1,s_f2,s_f3
-1.1631645300350735,-0.8278484223976003,-1.8373493683242732,-1.166081442458332,-1.0280541722945655,-2.1201383426206175
-1.1670770499526653,-0.7275666100903847,-2.551655945314536,-1.1660814424583321,-0.8378570350670456,-2.774493051466351
-1.1511570624751315,-1.3178834226280096,-2.3991462623765845,-1.1660814100476211,-1.0416981948684407,-2.110686148629747
-1.1529399707332448,-1.712847951286662,-1.8316251997734163,-1.1660813315965053,-1.6288455482130648,-1.7438893513919205
-1.1595136497159442,-0.9543796352457325,-2.596656150599137,-1.1660814174344543,-0.9058153529369697,-2.545933480645468
-1.1550228263959412,-0.9839465080110747,-1.5371692552795642,-1.166081369278464,-1.3100552720179317,-1.8777717263281437
-1.1679967519635293,-0.675355899721805,-1.9635668911815127,-1.1660814424583321,-1.0038196606504906,-2.031775337569924
-1.162940143244131,-1.0783157406494661,-2.362060600846744,-1.1660814139601021,-0.9758974372092065,-2.2550903846717834
-1.1572912974623057,-1.8179340161742674,-1.7441606949721602,-1.166081344018155,-1.7713291091829841,-1.6954844552220207
-1.1503682086236537,-0.7645950049472409,-2.258828772205269,-1.1660814163528794,-0.9269892107702875,-2.4284405089937073
-1.1618453739923955,-1.755768804805466,-2.866053654477148,-1.1660814103403554,-1.0383284149919907,-2.1167270558014133
-1.1580260884974982,-1.7419884855183403,-2.0912893430575714,-1.1660813548952491,-1.4661486665375114,-1.8031899813025294
-1.1574131404789378,-0.8091372888799333,-2.7448012707536007,-1.166081399755359,-0.8444724846147222,-2.7817069189483936
-1.156722145276305,-1.5030329865025727,-2.2492033252506576,-1.1660813790323892,-1.2059726668269368,-1.9389403312964946
-1.1699367504986316,-0.9751058760029053,-2.29761309029507,-1.1660814425725385,-0.73173992646423,-2.8284008536268117
-1.1657926451424294,-0.8879593495246991,-2.680675059621017,-1.1660814187973219,-0.8891170808265583,-2.681884281024344
-1.1611633946464444,-0.7697507436711865,-2.8849600420595953,-1.1660814017926762,-0.7498821184789771,-2.8642083685048645
-1.1582370313232113,-1.2717983467382403,-2.6260918192560716,-1.1660814147032657,-0.9603929639586095,-2.300846217722864
-1.1692927458443425,-0.9614770104459842,-1.711993338534482,-1.1660814424583321,-1.9160598311046468,-1.5750361401656892
-1.1648946179060164,-1.5440006356559652,-2.1495939659101717,-1.1660813708993878,-1.2927557750335352,-1.887182671261915
-1.1629521379857921,-1.9046024738633274,-2.7070944795298573,-1.16608138116871,-1.1834079982177577,-1.9538469411855526
-1.1613643942666507,-1.8566461379528674,-2.8072051752688134,-1.1660814017646233,-1.1019799567998478,-2.0189983048224214
-1.1654231124588603,-0.7900572900193229,-2.3120095781648775,-1.166081442458332,-0.8486938328806755,-2.763431662397127
